NORMA,ART,APT,OPC,PTOS,CALIF,INFRACCION,MULTA,RESPONS,COMENTARIO,MATERIA
CIR,"

096

041","

1

2","


5A","


0","

Grave076.-C)","ENTRARENUNPASOANIVELCUYASBARRERASOSEMIBARRERASESTÉNATRAVESADASENLAVÍAOENMOVIMIENTOPARALEVANTARSEOCOLOCARSE
ATRAVESADAS","

200.0

100.0",ConductorUsuario,,"
PASOSANIVELPUENTESMOV."
CIR,"
096

041","
1

2","

5B","

0","
Grave076.-C)","ENTRARENUNPASOANIVELCUANDOSUSSEMÁFOROSIMPIDENELPASOCONSUSINDICACIONESDE
DETENCIÓN","
200.0

100.0","Conductor

Usuario",,PASOSANIVELPUENTESMOV.
CIR,"

096

041","

2

2","


5A","


0","

Grave076.-C)","ENTRARENUNPASOANIVEL
DESPROVISTODEBARRERAS,SEMIBARRERASOSEMÁFOROS,SINHABERSECERCIORADODEQUENOSEACERCANINGÚNVEHÍCULOQUECIRCULESOBRERAÍLES","

200.0

100.0",Usuario,,"
PASOSANIVELPUENTESMOV."
CIR,"096

053","3

1","
5A","
0","
Grave076.-C)","ENTRARENUNTÚNELO
PASOINFERIOR,INDICANDOELSEMÁFOROSITUADOENLABOCADELMISMOLA
OBLIGACIÓNDENOHACERLO	","200.0

100.0",Usuario,,"

SEMÁFOROS"
CIR,"



097

042","



1

-","




5B","




0","




Leve","NOADOPTARELCONDUCTORDEUNVEHÍCULODETENIDOENUNPASOANIVELPORFUERZAMAYOR,OPORCAÍDADELACARGA,LASMEDIDASREGLAMENTARIAMENTEESTABLECIDASPARAELDESALOJODEOCUPANTES,DEJARPASOEXPEDITOOADVERTIRDELPELIGROEN
ELMENORTIEMPOPOSIBLE","



80.0

40.0",Conductor,,"


PASOSANIVELPUENTESMOV."
CIR,"


097

042","


2

-","



5B","



0","



Leve","NOADOPTARELCONDUCTORDEUNVEHÍCULODETENIDOENPUENTEMÓVILPORFZA.MAYOROCAÍDADELACARGA,LASMEDIDASREGLAMENT.ESTABLECIDASPARAELDESALOJODEOCUPANTES,DEJARPASOEXPEDITOOADVERTIRALOSUSUARIOSDELPELIGRO,EN
ELMENORTIEMPOPOSIBLE","


80.0

40.0",Conductor,,"


PASOSANIVELPUENTESMOV."
CIR,"


097

042","


3

-","



5A","



0","



Leve","NOADOPTARELCONDUCTORDEUNVEHÍCULOINMOVILIZADOPORMOTIVOSDEEMERGENCIADENTRODEUNTÚNELOPASOINFERIORTODASLASMEDIDASASUALCANCEPARAADVERTIRALRESTODELOSUSUARIOSDELAEXISTENCIADELPELIGROCONLASUFICIENTE
ANTELACIÓN	","


80.0

40.0",Conductor,"


NOTA:Incluidalaobligadacolocaciónyactivacióndedispositivoluminosodepreseñalizacióndepeligro,incluidoporRD159/2021,de16demarzo","



TÚNELESYPASOSINFERIORES"
CIR,"

098

043","

1

1","


5A","


0","

Grave076.-E)","
CIRCULARCONELVEHÍCULORESEÑADOENTREELOCASOYLASALIDADELSOLEMITIENDOLUZUNSOLOPROYECTORDELMISMO","

200.0

100.0",Conductor,"NOTA:Condicionesmeteorológicasoambientalesquedisminuyensensiblementelavisibilidad,comoencasodeniebla,lluviaintensa,nevada,nubesdehumoodepolvoocualquierotracircunstancia
análoga.","

ALUMBRADO"
CIR,"

098

043","

1

1","


5B","


0","

Grave076.-E)","CIRCULARCONELVEHÍCULORESEÑADOPORUNTÚNEL,PASOINFERIOROTRAMODEVÍAAFECTADOPORLASEÑALTÚNELEMITIENDOLUZUNSOLOPROYECTORDEL
MISMO.(S-5)","

200.0

100.0",Conductor,,"

ALUMBRADO"
CIR,"






098

043","






1

1","







5C","







0","







Leve","CIRCULARCONUNABICICLETAPORUNAVIAURBANAOINTERURBANASUFICIENTEMENTEILUMINADA,ENTREELOCASOYLASALIDADELSOL,SINLLEVARENCENDIDOELALUMBRADO.(ENTODOCASO,TODOSLOSDISPOSITIVOSDEALUMBRADOESTARÁNDEBÍDAMENTEHOMOLOGADOS(ART.22RGVEH.LASBICICLETAS,PARACIRCULARDENOCHEPORTRAMOSDEVÍASEÑALIZADOSCONLASEÑAL
DETÚNEL)","






80.0

40.0",Conductor,"


NOTA:ocuandoexistancondicionesmeteorológicasoambientalesquedisminuyansensiblementelavisibilidad,deberándisponerdelossiguientesdispositivos:luzdeposicióndelanteraytrasera,catadióptricotrasero,ypodrándisponerdecatadióptricosenlosradiosdelasruedasyenlospedales.","






ALUMBRADO"
CIR,"


098

043","


3

4","



5A","



0","



Leve","
CONDUCIRUNABICICLETASIENDOOBLIGATORIOELUSODELALUMBRADOSINLLEVARCOLOCADANINGUNAPRENDAREFLECTANTEENLAFORMAREGLAMENTARIAMENTEESTABLECIDA","


80.0

40.0",Conductor,"NOTA:Lasbicicletasdebencircularconalumbradoyprendareflectanteenvíainterurbana,entreelocasoylasalidadelsol,parapoderserdistinguidosporconductoresydemásusuariosdelavíaaunadistanciade150metros;oacualquierhoradeldíaentúnelesotramosdevíaafectadosporlaseñal
de""túnel""","



ALUMBRADO"
CIR,"
099

043","
1

1","

5A","

0","
Grave076.-E)","CIRCULARCONELVEHÍCULORESEÑADOENTREELOCASOYLASALIDADELSOLSINLLEVARENCENDIDASLAS
LUCESDEPOSICIÓN","
200.0

100.0",Conductor,"NOTA:Noaplicableadestellosnoreglamentarios,nialacarenciadeluzenlaplacadematrícula,nialautilizacióninadecuadadel
alumbradodeniebla.","
ALUMBRADO"
CIR,"

099

043","

1

1","


5B","


0","

Grave076.-E)","CIRCULARCONELVEHÍCULO
RESEÑADOPORUNTÚNEL,PASOINFERIOROTRAMODEVÍAAFECTADOPORLASEÑAL""TÚNEL""SINLLEVARENCENDIDASLASLUCESDEPOSICIÓN(S-5)","

200.0

100.0",Conductor,,"

ALUMBRADO"
CIR,"


099

043","


1

1","



5C","



0","


Grave076.-E)","
CIRCULARCONELVEHÍCULORESEÑADOENTREELOCASOYLASALIDADELSOL,PORTÚNEL,PASOINFERIOROTRAMODEVÍAAFECTADOPORLASEÑAL""TÚNEL""SINLLEVARENCENDIDASLASLUCESDEGÁLIBO(S-5)","


200.0

100.0",Conductor,"NOTA:Todovehículoquecircule
entreelocasoylasalidadelsol,oenlascondicionesdescritasenelartículo106RGCir.,asícomoenelpasodetúneles,pasosinferioresotramosdevíaafectadoporseñalde""Túnel""(S-5),deberállevarencendidaslaslucesdeposicióny,silaanchuradelvehículoexcedede2,10metros,tambiénlasdegálibo","


ALUMBRADO"
CIR,"


099

043","


1

1","



5D","



0","


Grave076.-E)","CIRCULARCONELVEHÍCULO
RESEÑADOENTREELOCASOYLASALIDADELSOL,PORTÚNEL,PASOINFERIOROENCONDICIONESMETEOROLÓGICASOAMBIENTALESQUEDISMINUYENLAVISIBILIDADSINLLEVARENCENDIDASLASLUCESDEPOSICIÓNY/ODE
GÁLIBO.	","


200.0

100.0",Conductor,"



NOTA:Deberánespecificarselascondicionesconcretasexistentes.","




ALUMBRADO"
CIR,"


100

043","


1

1","



5A","



0","


Grave076.-E)","CIRCULARCONELVEHÍCULORESEÑADOPORVÍAINSUFICIENTEMENTEILUMINADAYFUERADEPOBLADOAMÁSDE40KM/H,ENTREELOCASOYLASALIDADELSOL,SINLLEVARENCENDIDASLALUZDECARRETERAOCRUCEDEACUERDOCONLOPREVISTO
REGLAMENTARIAMENTE","


200.0

100.0",Conductor,"

NOTA:íainsuficientementeiluminadaesaquellaenlaque,convistanormal,enalgúnpuntodesucalzada,nopuedaleerselaplacadematriculaa10metrosonosedistingaunvehículopintadodeoscuroa50metrosdedistancia.","



ALUMBRADO"
CIR,"


100

043","


1

1","



5B","



0","


Grave076.-E)","CIRCULARCONELVEHÍCULORESEÑADOAMÁSDE40KM/H,ENTÚNEL,PASOINFERIOROTRAMODEVÍAAFECTADOPORLASEÑALDE""TÚNEL""INSUFICIENTEMENTEILUMINADO,SINLLEVARENCENDIDASLALUZDECARRETERAOCRUCE,DEACUERDOCONLOPREVISTO
REGLAMENTARIAMENTE(S-5)","


200.0

100.0",Conductor,,"



ALUMBRADO"
CIR,"
100

043","
2

1","

5A","

0","
Grave076.-E)","UTILIZARLALUZDELARGOALCANCEODECARRETERAENCONTRÁNDOSEPARADOOESTACIONADOELVEHÍCULO
OBJETODEDENUNCIA","
200.0

100.0",Conductor,,"
ALUMBRADO"
CIR,"
100

043","
2

1","

5B","

0","

Leve","UTILIZARENFORMADEDESTELLOSLALUZDECARRETERAYLADECRUCEPARAFINESDISTINTOSALOSPREVISTOS
REGLAMENTARIAMENTE","
80.0

40.0",Conductor,"
NOTA:Deberáespecificarsecuáleralafinalidaddelosdestellos(avisopresenciaderadar,control,presenciaAgentes).","

ALUMBRADO"
CIR,"

100

043","

4

1","


5A","


0","

Grave076.-M)","CIRCULARCONELVEHÍCULORESEÑADOLLEVANDOENCENDIDOELALUMBRADODELARGOALCANCEOCARRETERA,PRODUCIENDODESLUMBRAMIENTOALOS
DEMÁSUSUARIOSDELAVÍA	","

200.0

100.0",Conductor,,"


ALUMBRADO"
CIR,"

101

043","

1

1","


5A","


0","


Grave076.-E)","CIRCULARCONELVEHÍCULORESEÑADOPORUNAVÍAURBANAOINTERURBANASUFICIENTEMENTEILUMINADA,ENTREELOCASOYLASALIDADELSOL,SINLLEVARENCENDIDOELALUMBRADODECORTO
ALCANCEODECRUCE","

200.0

100.0",Conductor,"
NOTA:Víainsuficientementeiluminadaesaquellaenlaque,convistanormal,enalgúnpuntodesucalzada,nopuedaleerselaplacadematrículaa10metrosonosedistingaunvehículopintadodeoscuroa50metrosdedistancia.","


ALUMBRADO"
CIR,"

101

043","

1

1","


5B","


0","


Leve","CIRCULARCONUNABICICLETAPORVÍAURBANAOINTERURBANASUFICIENTEMENTEILUMINADAENTREELOCASOYLASALIDADELSOL,SINLLEVARENCENDIDOELALUMBRADODECORTO
ALCANCEODECRUCE.","

80.0

40.0",Conductor,"NOTA:Lasbicicletasnotienenobligacióndetenerinstaladoelalumbradodecortoalcanceodecruce,deacuerdoconelartículo22yelAnexoXdelRGVeh.;sólotienenobligacióndetenerluzdeposicióndelanteraytrasera,asícomocatadióptricostraserosno
triangulares.","


ALUMBRADO"
CIR,"


101

043","


1

1","



5C","



0","


Grave076.-E)","CIRCULARCONELVEHÍCULORESEÑADOPORUNTÚNEL,PASOINFERIOROTRAMODEVÍAAFECTADOPORLASEÑALDE""TÚNEL""SUFICIENTEMENTEILUMINADOSINLLEVARENCENDIDOELALUMBRADODECORTOALCANCEODE
CRUCE(S-5)","


200.0

100.0",Conductor,,"


ALUMBRADO"
CIR,"

101

043","

1

1","


5D","


0","

Grave076.-E)","CIRCULARCONELVEHÍCULORESEÑADOENPOBLADOPORVÍAINSUFICIENTEMENTEILUMINADASINLLEVARENCENDIDOELALUMBRADODECORTOALCANCEODECRUCEENTRELAPUESTAY
LASALIDADELSOL","

200.0

100.0",Conductor,,"


ALUMBRADO"
CIR,"

101

043","

2

1","


5A","


0","


Grave076.-E)","CIRCULARPORVÍA
INTERURBANAINSUFICIENTEMENTEILUMINADAENTRELAPUESTAYLASALIDADELSOL,SINLLEVARENCENDIDOELALUMBRADODECRUCE,ALNODISPONERDEALUMBRADODECARRETERA","

200.0

100.0",Conductor,,"


ALUMBRADO"
CIR,"


101

043","


2

1","



5B","



0","


Grave076.-E)","CIRCULARCONUN
VEHÍCULOPORUNAVÍAINTERURBANAINSUFICIENTEMENTEILUMINADAYAMENOSDE40KM/H,ENTRELAPUESTAYLASALIDADELSOL,SINLLEVARENCENDIDONIELALUMBRADODECRUCENIELDECARRETERA","


200.0

100.0",Conductor,,"


ALUMBRADO"
CIR,"


101

043","


2

1","



5C","



0","


Grave076.-E)","CIRCULARCONUNVEHÍCULO
PORUNTÚNEL,PASOINFERIOROTRAMOAFECTADOPORLASEÑALDE""TÚNEL"",INSUFICIENTEMENTEILUMINADO,AMENOSDE40KM/H,SINLLEVARENCENDIDONIELALUMBRADODECRUCENIELDECARRETERA","


200.0

100.0",Conductor,,"


ALUMBRADO"
CIR,"


101

043","


2

1","



5D","



0","


Grave076.-E)","CIRCULARCONUNVEHÍCULO
PORUNAVÍAINTERURBANAINSUFICIENTEMENTEILUMINADA,ENTRELAPUESTAYLASALIDADELSOL,LLEVANDOENCENDIDOELALUMBRADODECRUCEDEMODOQUEPUEDAPRODUCIRDESLUMBRAMIENTOAOTROSUSUARIOSDELAVÍAPÚBLICA","


200.0

100.0",Conductor,,"




ALUMBRADO"
CIR,"


101

043","


2

1","



5E","



0","


Grave076.-E)","CIRCULARCONUNVEHÍCULOPORUNTÚNEL,PASOINFERIOROTRAMOAFECTADOPORLASEÑALDE""TÚNEL"",INSUFICIENTEMENTEILUMINADO,LLEVANDOENCENDIDOELALUMBRADODECRUCEDEMODOQUEPUEDAPRODUCIRDESLUMBRAMIENTOAOTROS
USUARIOSDELAVÍAPÚBLICA","


200.0

100.0",Conductor,,"



ALUMBRADO"
CIR,"

101

043","

3

1","


5A","


0","

Grave076.-E)","CIRCULARCONELVEHÍCULORESEÑADOLLEVANDOENCENDIDOELALUMBRADODECORTOALCANCEOCRUCE,PRODUCIENDODESLUMBRAMIENTOALOSDEMÁSUSUARIOSDELAVÍA","

200.0

100.0",Conductor,"NOTA:Muyespecialmentealosconductoresdevehíulosquecirculenensentidocontrario,yaunqueéstosnocumplanestaprescripción,norestableciendoelalumbradodecarreterahastarebasar,enelcruce,laposicióndel
vehículocruzado.","



ALUMBRADO"
CIR,"

102

043","

1

1","


5A","


0","

Grave076.-E)","NOSUSTITUIRELALUMBRADODECARRETERAPORELDECRUCE,PRODUCIENDODESLUMBRAMIENTOAOTROSUSUARIOSDELAVÍAODECUALQUIEROTRAVÍADE
COMUNICACIÓN","

200.0

100.0",Conductor,"NOTA:Encasodedeslumbramientoelconductorquelosufrareducirálavelocidadlonecesario,inclusohastaladetencióntotal,paraevitarelalcancedevehículosopeatonesquecirculenenelmismosentido.","

COMPORTAMIENTOINDEBIDO"
CIR,"

102

043","

1

1","


5B","


0","

Grave076.-E)","NOSUSTITUIRELALUMBRADODECARRETERAPORELDECRUCE,PRODUCIENDODESLUMBRAMIENTOALOSCONDUCTORESDEVEHÍCULOSQUECIRCULAN
ENSENTIDOCONTRARIO","

200.0

100.0",Conductor,,"

COMPORTAMIENTOINDEBIDO"
CIR,"
102

043","
1

1","

5C","

0","
Grave076.-E)","RESTABLECEREL
ALUMBRADODECARRETERAANTESDEREBASARLAPOSICIÓNDELCONDUCTORDELVEHÍCULOCRUZADO","
200.0

100.0",Conductor,,"
COMPORTAMIENTOINDEBIDO"
CIR,"


102

043","


2

1","



5A","



0","


Grave076.-E)","NOSUSTITUIREL
ALUMBRADODECARRETERAPORELDECRUCE,PRODUCIENDODESLUMBRAMIENTOALOSCONDUCTORESDELOSVEHÍCULOSQUECIRCULENENELMISMOSENTIDOATRAVÉSDELESPEJORETROVISOR","


200.0

100.0",Conductor,,"


COMPORTAMIENTOINDEBIDO"
CIR,"

102

010","

3

2","


5A","


0","

Grave076.-M)","NOREDUCIRLAVELOCIDAD
LONECESARIOELCONDUCTORQUEHAYASUFRIDOUNDESLUMBRAMIENTO,PARAEVITARELALCANCEDEVEHÍCULOSOPEATONESQUECIRCULENENELMISMO
SENTIDO	","

200.0

100.0",Conductor,,"


COMPORTAMIENTOINDEBIDO"
CIR,"
103

043","
1

1","

5A","

0","
Grave076.-E)","NOLLEVARILUMINADALAPLACAPOSTERIORDEMATRÍCULASIENDOOBLIGATORIALAUTILIZACIÓN
DEALUMBRADO","
200.0

100.0",Titular,,"
ALUMBRADO"
CIR,"
103

043","
1

1","

5B","

0","
Grave076.-E)","NOLLEVARILUMINADASLASPLACASODISTINTIVOSDEQUEESTÁDOTADOELVEHÍCULOSIENDOOBLIGATORIALAUTILIZACIÓN
DELALUMBRADO	","
200.0

100.0",Titular,,"

ALUMBRADO"
CIR,"
104

043","
1

2","

5A","

0","
Grave076.-E)","CIRCULARDURANTEELDÍA
CONUNAMOTOCICLETASINLLEVARENCENDIDOELALUMBRADODECORTOALCANCEOCRUCE","
200.0

100.0",Conductor,"
NOTA:Nosecontempladichaobligaciónparaciclomotores,quad,cuatriciclos,etc.","
ALUMBRADO"
CIR,"

104

043","

1

2","


5B","


0","

Grave076.-E)","CIRCULARDURANTEELDÍA
CONELVEHÍCULORESEÑADOPORUNCARRILREVERSIBLEOADICIONALCIRCUNSTANCIAL,SINLLEVARENCENDIDOELALUMBRADODECORTOALCANCEOCRUCE","

200.0

100.0",Conductor,"

NOTA:Vercomentariosartículos41y42delRGCirc.,enrelaciónconloscarrilesreversibles.","

ALUMBRADO"
CIR,"


104

043","


1

2","



5C","



0","


Grave076.-E)","CIRCULARDURANTEELDÍA
CONELVEHÍCULORESEÑADOPORUNCARRILHABILITADOPARACIRCULARENSENTIDOCONTRARIOALNORMALMENTEUTILIZADOENLACALZADADONDESEENCUENTRESITUADO,SINLLEVARENCENDIDOELALUMBRADODECORTO
ALCANCEOCRUCE	","


200.0

100.0",Conductor,,"




ALUMBRADO"
CIR,"


105

043","


1

3","



5A","



0","


Grave076.-E)","NOTENERENCENDIDASLASLUCESDEPOSICIÓNESTANDOINMOVILIZADOELVEHÍCULOENLACALZADAOARCÉNDEUNAVÍA,ENTRELAPUESTAYLASALIDADELSOLOBAJOCONDICIONESQUEDISMINUYANLAVISIBILIDAD(DEBERÁNINDICARSE,ENSUCASO,LASCONDICIONES
EXISTENTESENLAVÍA)","


200.0

100.0",Conductor,,"



ALUMBRADO"
CIR,"


105

043","


1

3","



5B","



0","


Grave076.-E)","NOTENERENCENDIDASLASLUCESDEGÁLIBOESTANDOINMOVILIZADOELVEHÍCULOENLACALZADAOARCÉNDEUNAVÍA,ENTRELAPUESTAYLASALIDADELSOLOBAJOCONDICIONESQUEDISMINUYANLAVISIBILIDAD(DEBERÁNINDICARSE,ENSUCASO,LASCONDICIONES
EXISTENTESENLAVÍA)","


200.0

100.0",Conductor,,"



ALUMBRADO"
CIR,"

105

044","

2

1","


5A","


0","

Grave076.-E)","PARARELVEHÍCULOENLACALZADAOARCÉNDEUNATRAVESÍAINSUFICIENTEMENTEILUMINADASINTENERENCENDIDASLASLUCESREGLAMENTARIAS,ENTRELA
PUESTAYLASALIDADELSOL","

200.0

100.0",Conductor,"NOTA:Comoexcepción,envíasUrbanasquenoséantravesíasnoseráobligatorioquelosvehículosestacionadostenganencendidaslaslucesdeposicióncuandolailuminaciónpermitaaotrosusuariosdistinguirlosaunadistancia
suficiente.","


ALUMBRADO"
CIR,"

105

044","

2

1","


5B","


0","

Grave076.-E)","ESTACIONARELVEHÍCULOENLACALZADAOARCÉNDEUNATRAVESÍAINSUFICIENTEMENTEILUMINADASINTENERENCENDIDASLASLUCESREGLAMENTARIAS,ENTRELA
PUESTAYLASALIDADELSOL	","

200.0

100.0",Conductor,,"



ALUMBRADO"
CIR,"


106

043","


2

3","



5A","



0","


Grave076.-E)","NOUTILIZARLALUZDELANTERADENIEBLANILADECORTOOLARGOALCANCEEXISTIENDOCONDICIONESQUEDISMINUYENSENSIBLEMENTELAVISIBILIDAD(DEBERÁNESPECIFICARSELASCONDICIONESCONCRETAS
EXISTENTES)","


200.0

100.0",Conductor,,"


ALUMBRADO"
CIR,"

106

043","

2

3","


5B","


0","


Grave076.-E)","LLEVARENCENDIDALALUZ
ANTINIEBLADELANTERASINEXISTIRCONDICIONESMETEOROLÓGICASOAMBIENTALESQUEDISMINUYANSENSIBLEMENTELAVISIBILIDADUOTROSSUPUESTOSADMITIDOSREGLAMENTARIAMENTE","

200.0

100.0",Conductor,,"


ALUMBRADO"
CIR,"

106

010","

2

2","


5C","


0","

Grave076.-E)",LLEVARENCENDIDALALUZANTINIEBLATRASERASINEXISTIRCONDICIONESMETEOROLÓGICASOAMBIENTALESESPECIALMENTEDESFAVORABLES,"

200.0

100.0",Conductor,"NOTA:Laluzantinieblatraserasólo
deberállevarseencendidacuandolascondicionesmeteorológicasoambientalesseanespecialmentedesfavorables,comoencasodenieblaespera,lluviamuyintensa,fuertenevadaonubesdensasdepolvoohumo.","


ALUMBRADO"
CIR,"

107

043","

-1","


5A","


0","


Grave076.-M)","CIRCULARCONALUMBRADODEINTENSIDADINFERIORALCORRESPONDIENTE,PORAVERÍAIRREPARABLEENRUTA,AUNAVELOCIDADQUENOLEPERMITELADETENCIÓNDELVEHÍCULODENTRODELAZONA
ILUMINADA	","

200.0

100.0",Conductor,,"


ALUMBRADO"
CIR,"


108

044","


1

1","



5A","



0","


Grave076.-M)","
NOADVERTIRELCONDUCTORDELVEHÍCULOOBJETODEDENUNCIAALRESTODELOSUSUARIOSDELAVÍALASMANIOBRASEFECTUADASCONELMISMOCONNINGÚNTIPODESEÑALESÓPTICAS","


200.0

100.0",Conductor,"NOTA:Comonormageneral,lasadvertenciasópticasseharánutilizandolaseñalizaciónluminosadelvehículoo,ensudefecto,conelbrazo.Seutilizaráestacodificaciónparaaquellossupuestosnocontempladosespecíficamenteenlossiguientesartículos,haciendoconstarlascircunstanciasdelos
mismos","



ADVERTENCIASAOTROSUSUARIOS"
CIR,"

109

044","

1

1","


5A","


0","


Leve","
NOSEÑALIZARCONANTELACIÓNSUFICIENTELAINICIACIÓNDEUNAMANIOBRA(DEBERÁINDICARSELAMANIOBRAREALIZADA)","

80.0

40.0",Conductor,"NOTA:Noexisteuntiempodeterminadoparaestablecersilaantelacióndelaseñalizaciónfuesuficienteono,debiéndoseconsiderarquenolofuecuandoserealicetanpróximaalamaniobraqueproduzcaerroroconfusiónen
losdemásusuariosdelavía.","

ADVERTENCIASAOTROSUSUARIOS"
CIR,"109

044","1

1","
5B","
0","
Leve",NOMANTENERLAADVERTENCIALUMINOSAHASTAFINALIZARLAMANIOBRA,"80.0

40.0",Conductor,,ADVERTENCIASAOTROSUSUARIOS
CIR,"


109

044","


2

1","



5A","



0","



Leve","

MANTENERLAADVERTENCIAÓPTICA,ENUNDESPLAZAMIENTOLATERAL,DESPUÉSDEFINALIZARLAMANIOBRA","


80.0

40.0",Conductor,"NOTA:Sedeberádenunciarporesteconceptocuandoporelexcesivotiempotranscurridoseobservequeelconductorhaolvidadodesconectarlaseñalo,cuandoeseolvido,despuésdefinalizarlamaniobraqueindicaba,hubieseprovocadoconfusiónoerrorenlosdemásusuariosdela
vía.","


ADVERTENCIASAOTROSUSUARIOS"
CIR,"

109

044","

2

1","


5G","


0","


Leve","
NOUTILIZARLALUZDEEMERGENCIAPARASEÑALIZARLAPRESENCIADEUNVEHÍCULOINMOVILIZADOENAUTOPISTAOAUTOVÍA","

80.0

40.0",Conductor,"NOTA:Silainmovilizaciónse
realizaparapararoestacionar,deberáutilizarse,además,elindicadorluminosodedireccióncorrespondientealladoenquevayaaefectuarseaquella,sielvehículodisponededichodispositivo.","
ADVERTENCIASAOTROSUSUARIOS"
CIR,"

109

044","

2

1","


5H","


0","


Leve","NOUTILIZARLALUZDE
EMERGENCIAPARASEÑALIZARLAPRESENCIADEUNVEHÍCULOINMOVILIZADOENLUGARESOCIRCUNSTANCIASQUEDISMINUYANSENSIBLEMENTELAVISIBILIDAD","

80.0

40.0",Conductor,,"
ADVERTENCIASAOTROSUSUARIOS"
CIR,"109

044","2

1","
5I","
0","
Leve","NOSEÑALIZARLAPRESENCIA
DEUNVEHÍCULOINMOVILIZADOPARAREALIZARUNAPARADAOESTACIONAMIENTO","80.0

40.0",Conductor,,ADVERTENCIASAOTROSUSUARIOS
CIR,"
109

044","
2

1","

5J","

0","
Grave076.-M)","INMOVILIZAROFRENAR
CONSIDERABLEMENTEELVEHÍCULODEFORMAINJUSTIFICADASINSEÑALIZARDICHAMANIOBRA
ALRESTODELOSUSUARIOS	","
200.0

100.0",Conductor,,"

ADVERTENCIASAOTROSUSUARIOS"
CIR,"


110

044","


1

3","



5A","



0","



Leve","


EMPLEARSEÑALESACÚSTICASDESONIDOESTRIDENTE","


80.0

40.0",Conductor,"NOTA:Sóloestanpermitidasaconductoresdevehículonoprioritarios(quedandoprohibidosuusoinmotivadooexagerado)paraevitarunposibleaccidente(ydemodoespecial,envíasestrechas,conmuchascurvas),paraadvertir,fueradepoblado,alconductordeotrovehículoelpropósitode
adelantarlo.","


ADVERTENCIASAOTROSUSUARIOS"
CIR,"110

044","2

3","
5A","
0","
Leve",EMPLEARSEÑALESACÚSTICASSINMOTIVOREGLAMENTARIAMENTEADMITIDO,"80.0

40.0",Conductor,,ADVERTENCIASAOTROSUSUARIOS
CIR,"

111

044","

-3","


5C","


0","

Grave076.-C)","CIRCULARCONELVEHÍCULOOBJETODEDENUNCIAUTILIZANDOSEÑALESACÚSTICASESPECIALES,SINTENERCARÁCTERDEVEHÍCULOPRIORITARIO,ESPECIALODETRANSPORTE
ESPECIAL","

200.0

100.0",Conductor,,"

VEHÍCULOSPRIORITARIOS"
CIR,"

111

044","

-3","


5D","


0","

Grave076.-C)","CIRCULARCONELVEHÍCULOOBJETODEDENUNCIAUTILIZANDOSEÑALESLUMINOSASESPECIALES,SINTENERCARÁCTERDEVEHÍCULOPRIORITARIO,ESPECIALODETRANSPORTE
ESPECIAL	","

200.0

100.0",Conductor,,"

VEHÍCULOSPRIORITARIOS"
CIR,"

112

044","

-4","


5B","


0","


Grave076.-C)","CONDUCIRUNVEHÍCULOPRIORITARIOADVIRTIENDOSUPRESENCIAMEDIANTELAUTILIZACIÓNDELASSEÑALESLUMINOSASYACÚSTICASREGLAMENTARIAMENTEESTABLECIDAS,SINESTARCIRCULANDOENSERVICIO
URGENTE	","

200.0

100.0",Conductor,"


NOTA:Vercomentariocorrespondientealart.67RGCirc.","


VEHÍCULOSPRIORITARIOS"
CIR,"


113

044","


-4","



5A","



0","


Grave076.-E)","NOADVERTIRLAPRESENCIADELVEHÍCULODESTINADOAOBRAOSERVICIOCONLASEÑALLUMINOSAESPECIALV
-2,OMEDIANTELAUTILIZACIÓNDELALUMBRADOESPECÍFICAMENTEDETERMINADOPARATAL
VEHÍCULO","


200.0

100.0",Conductor,"


NOTA:Vercomentariocorrespondientealart.18RGCirc.yladescripcióndelasoportunasseñalesenlosvehículos","


ADVERTENCIASAOTROSUSUARIOS"
CIR,"

113

044","

-4","


5B","


0","


Grave076.-E)","NOADVERTIRLAPRESENCIADELTRACTOROMAQUINARIAAGRÍCOLACONLASEÑALLUMINOSAESPECIALV-2,OMEDIANTELAUTILIZACIÓNDELALUMBRADOESPECÍFICAMENTEDETERMINADOPARATAL
VEHÍCULO","

200.0

100.0",Conductor,,"

ADVERTENCIASAOTROSUSUARIOS"
CIR,"



113

044","



-4","




5C","




0","



Grave076.-E)","NOADVERTIRLAPRESENCIADELVEHÍCULOOTRANSPORTEESPECIAL,OVEHÍCULODESTINADOALSERVICIODEAUXILIOENVÍASPÚBLICASCONLASEÑALLUMINOSAESPECIALV-2,OMEDIANTELAUTILIZACIÓNDELALUMBRADOESPECÍFICAMENTEDETERMINADOPARATAL
VEHÍCULO	","



200.0

100.0",Conductor,,"



ADVERTENCIASAOTROSUSUARIOS"
CIR,"114

045","1

-","
5A","
0","
Leve",CIRCULARLLEVANDOABIERTASLASPUERTASDELVEHÍCULORESEÑADO,"80.0

40.0",Conductor,,COMPORTAMIENTOINDEBIDO
CIR,"114

045","1

-","
5B","
0","
Leve",ABRIRLASPUERTASDELVEHÍCULORESEÑADOANTESDESUCOMPLETAINMOVILIZACIÓN,"80.0

40.0",Usuario,,COMPORTAMIENTOINDEBIDO
